city_id,year,region,province_id,longitude,latitude,lat_band,urbanization,city_scale,hsr_open_year,treated_city,hsr_open,hsr,event_time,gdp_growth_pct,share_primary_pct,share_secondary_pct,population_10k,urban_road_10k_m2,pm25,green_coverage_pct,wind_speed,precip_mm,humidity_pct,temperature_c,H,light,passenger_flow_10m,species_richness_level,avian_increment_ratio_natl,avian_increment_count,avian_increment_ratio_prov
1,2011,East,8,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,16.61370576620397,13.245047972114918,26.83571049741706,296.9360852977693,405.5537388777326,19.334102015360262,69.2092319195545,2.780336312547786,1252.0987693075404,69.79278196496554,12.991371838407575,2.1747054226950233,3.402514059923096,58.27778716771977,337.95847041731207,0.0,5.0,0.0
1,2012,East,5,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,2.624090781167073,23.339546496110742,27.444166734774605,556.2893223420248,,43.31172066146453,30.281416348582837,1.102708432179447,1327.2610237547617,64.4586811751916,17.138403672450096,1.608897180417802,5.792392838650128,21.913541563639363,337.95847041731207,0.041862706466838984,6.0,0.0
1,2013,East,11,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,13.14902868726812,17.913086146096678,37.689025915739215,354.63649956271905,149.60442185582775,20.798457879616077,71.31895470514951,2.2955416552919097,318.01559123783284,60.37587870053271,23.811675186024807,1.2498726295827693,2.408376443293078,36.96635081335722,337.95847041731207,0.0,6.0,0.18002437381068098
1,2014,East,22,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,20.075942857488567,12.145216143698715,32.73134594089998,213.5334233921893,427.62316394438756,24.591339795842533,24.308449934593263,1.9300413668148744,1232.889541586258,72.2498636235482,16.75890908130201,1.2555172503650303,6.656869847403717,9.940845126449714,337.95847041731207,0.05218409839244844,8.0,
1,2015,East,27,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,7.2492274811305775,3.1606191766704144,54.075815290036076,253.12821349240446,255.06392443705164,46.84164735859735,30.498675196697427,2.399494013889299,764.2467790221731,64.9766612009344,15.087957551394222,0.6524333822709681,11.076523386957856,1.9234703972047034,337.95847041731207,0.0,11.0,
1,2016,East,14,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,8.47710323387334,26.29813359282737,44.980811283141385,260.113400422057,4984.8265958477,40.623242416366175,31.221312176363032,2.9118522696193394,1631.5212218403276,59.15108116762363,12.373556814209369,1.6178585183403407,4.644509011857733,12.210247638000892,337.95847041731207,0.10885917063444411,9.0,0.0
1,2017,East,3,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,5.603305441750553,,,946.6169776087858,4398.417268903184,62.54434959178564,39.4267215532982,2.2233347368591843,1209.4732066230476,81.8686083996111,23.70984430350635,1.2524671860178551,7.836625402289131,5.949710346259306,337.95847041731207,0.0,9.0,0.0
1,2018,East,29,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,8.046291577367207,15.632058776298459,30.66346937783312,244.92532466404023,1773.256685526517,44.43546552804576,24.994818138688366,2.1383681506001095,951.7232515951958,59.194238958722686,10.66400056320478,1.069883851125393,3.8711239573189626,6.16527269407562,337.95847041731207,0.0,6.0,0.17830036655193932
1,2019,East,26,115.36853155398013,33.58173119978913,Middle,0.4561921725878421,SmallMed_TypeII,inf,0,0,0,,2.9969454905736654,17.222102380322216,56.882529206948895,715.3962112492082,485.97196925137575,11.528009893996495,42.03577428049815,2.897143371013327,1354.0176154801916,67.37266224065263,16.203994905470385,0.9581824788856068,0.8413424974232482,17.53504863768623,337.95847041731207,0.0,5.0,0.0
2,2001,West,13,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,13.16252152244162,20.868371867629772,59.84658647241382,,465.1135463821058,48.055108067512506,54.03768729860584,2.4002537062680873,1567.0825565143473,75.83062922054356,19.033714534837763,-0.21170130185950653,19.939636039693156,1.1032946805458328,314.33114363348386,0.0,,0.2900711537280133
2,2002,West,20,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,7.5831911374668,16.841713001644646,39.338810027496514,449.19350190761236,762.7525005690053,51.05662965649061,43.382820844650894,2.1486132989607136,409.9120566407711,76.81826401928754,12.95342323010627,-0.11118264653181313,1.3961375742895907,4.911718301995424,314.33114363348386,0.06793271094576178,3.0,0.26460779630937553
2,2003,West,1,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,12.143196078989716,25.701962174567342,49.99627225885571,147.57084219336377,381.41565366614043,59.99126346812185,50.568309420907354,1.996607480291849,959.4385754748358,78.3176311884339,14.309374482993665,0.4982712628121821,3.8449690484897383,15.419039719741608,314.33114363348386,0.12977427766584462,7.0,
2,2004,West,13,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,8.657944474450932,19.47806452154072,45.53164280509333,728.4185882108371,469.24383882589325,55.59832284577862,50.42064799743481,2.1634566925513834,413.8338945257974,62.36057100494289,17.798289943318032,-0.22689030152976214,5.706660816625296,0.0,314.33114363348386,0.05788825037941267,7.0,0.678437183039258
2,2005,West,23,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,8.128594158350598,14.770241458729387,54.57239157157576,265.4394992413775,2567.731452983898,58.3935202017857,49.96289462621454,1.9513249356257676,1877.4101787267398,50.50631367951868,18.0556924398295,-0.5595228063498046,23.459128050863228,38.269142880148394,314.33114363348386,0.0,5.0,0.11636797445426125
2,2006,West,24,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,21.179732325140698,12.13428322525974,49.50456664634738,436.89014048768826,235.18871107595834,40.897458113543856,27.308852132252298,2.3596711857929455,1178.1833450213855,68.15513750627875,15.125637647054651,0.26841645452674195,2.2971902242683298,9.393908328008601,314.33114363348386,0.0,5.0,
2,2007,West,31,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,,28.260071844451925,41.445872067092694,320.516374939364,,36.16367759875305,39.750401924248116,2.372636667908247,684.0106371530493,56.17539299160663,14.320362240686894,0.4701735419203158,1.2476108075266426,13.30859354302883,314.33114363348386,0.0,5.0,
2,2008,West,16,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,9.061936554765248,6.805371678615198,47.87343525660566,221.37314064221897,356.7121166222933,60.89477126848475,45.736789095802756,2.1383084418333462,935.4737558057648,75.31413885257179,15.02549513973678,0.4841866514754615,47.855774551313885,7.021920024097795,314.33114363348386,0.0,2.0,0.12860919508531915
2,2009,West,15,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,8.999240081998265,29.7646702206876,51.52566786341991,429.84850083627066,,24.62013843845025,33.20074207921223,2.1874568022317344,1230.1754054689168,79.69444951858938,16.272270177426122,0.5835946562397027,3.077674350884845,11.918031250808447,314.33114363348386,,5.0,0.45503645017754374
2,2010,West,17,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,13.915086475146872,34.53509627609681,52.49516424154534,434.42159604332176,6319.680617168885,53.686882531632506,,1.9364418590835557,1352.2694381233657,76.48621115693756,17.30343159895214,0.0646716626739148,12.812380015281258,,314.33114363348386,0.14286692471621704,4.0,0.4866481101164533
2,2011,West,30,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,,,,226.34471885324544,246.9808154107294,65.33335218589123,26.80882984851866,2.117430741678348,1190.0047956612912,73.32444337729065,16.570503239226596,0.904772050762457,3.0338652902235546,27.633431425155628,314.33114363348386,0.1580010068088129,4.0,0.0
2,2012,West,4,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,16.60755218078618,22.438529060013245,26.33293537771693,816.4725867358952,,53.547110231073745,23.757564335253942,2.383587296537989,82.43528650528253,50.07330486119165,19.132464537090055,0.3389638084852355,3.9826914096346187,42.852491830737165,314.33114363348386,0.18004877703251382,11.0,0.3625766910536408
2,2013,West,6,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,15.921207952590166,8.065434489065293,40.857462528900484,,824.6734115271266,25.17316625792034,35.01002988391645,2.9059126499572123,312.9975448143998,71.41280694726879,12.604899316993265,-0.020060742349797267,5.699772713727074,,314.33114363348386,0.17686366525283687,14.0,0.2872784236481812
2,2014,West,25,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,13.11950501984158,,,555.3097796485621,3094.3232782933396,47.210113775894435,54.04556094231683,1.5450950271878525,1863.8761327269533,64.7760175217348,9.282889378483965,-0.014416121567536314,6.017330418910015,10.291435799922754,314.33114363348386,,16.0,0.4282229587012369
2,2015,West,7,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,6.905621469658582,50.14316647010212,59.75803961705643,141.5902800999782,569.3833054958869,39.36577386332837,41.48612223587007,2.0757757220614943,180.3223998599476,68.81066782997662,15.336391119796772,-0.6174999896615984,2.7411107955578053,0.0,314.33114363348386,0.22785205562850191,10.0,
2,2016,West,20,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,7.694505172106399,18.055609106176657,36.211091854022,281.4533216789617,354.6754672879863,67.12173716189103,36.06796585968241,1.9628928131327605,983.8938290094479,76.73694747675947,9.00291421305505,0.3479251464077741,0.0,16.40569571716516,314.33114363348386,0.0,8.0,0.18537210044516222
2,2017,West,11,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,-2.5992316295297453,18.732928196714877,47.259861736997635,116.4017950387843,98.81466822528616,39.464381848069976,26.794933722809706,2.210838155836925,1366.1367644109964,58.21969055025836,17.576884325004926,-0.017466185914711482,0.0,38.79795276741241,314.33114363348386,0.0,5.0,0.021765113510874234
2,2018,West,24,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,5.132452043075568,18.188332595432893,38.33118296938396,535.3285492565492,175.4324002092237,62.31014821937804,21.16809194695887,1.9066546808341986,780.7822320320323,65.87557779317338,21.50792744484459,-0.20004952080717364,13.983977209620289,174.12337907776012,314.33114363348386,0.0,14.0,0.21339411016130166
2,2019,West,13,101.44001416872297,22.32156764491115,Low,0.3923812808037652,SmallMed_TypeII,inf,0,0,0,,18.556979751823025,14.137689390515334,33.29808576679198,,1603.9938257114673,27.768523259282542,35.64207229924156,2.472388021410081,1084.6053206363874,63.500732728891954,11.57046655455423,-0.31175089304695974,0.8336934178067295,7.160698313277823,314.33114363348386,0.1535144137661008,11.0,0.38172487073134154
3,2001,Central,6,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-14.0,12.862315392886794,22.62975514585239,42.00579879141187,325.56188234495914,1930.1194051927414,38.090355980801874,35.53454531501802,1.7130453437650255,820.9179249819582,71.3095561144751,6.857235955011199,0.3979907268952922,0.9923350990174818,9.17834612269914,360.3586705479283,0.22385100575949438,,0.5425821088926877
3,2002,Central,28,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-13.0,20.462901847329892,12.39915306493656,65.08696116660774,259.23964383339944,701.861109818642,38.220877257040804,42.06128214774766,1.8145505262674468,1203.9233322665057,63.841177557938174,14.467430268021966,0.4985093822229856,14.343198583441996,,360.3586705479283,0.0,4.0,0.24338013040332107
3,2003,Central,1,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-12.0,12.967942869433793,14.586001986057394,39.4202967757134,485.57030371394706,604.3992278941348,41.658689006923744,31.084667000257028,2.2013543235815,659.1243642973736,57.98438048422371,24.24015111789145,1.1079632915669808,3.6824535056237884,9.381232551439606,360.3586705479283,0.0,5.0,
3,2004,Central,31,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-11.0,9.757638955104568,17.787239770360177,51.6153085296635,1302.7133916857358,620.9300069409989,45.80205744827303,34.413425383840185,1.6278895575410226,1534.5995261672615,73.26599140760796,3.9444342706001763,0.3828017272250366,3.0236412087629896,19.029165956108198,360.3586705479283,0.0,8.0,0.017495371268344495
3,2005,Central,2,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-10.0,,,,147.9964473913122,,48.708209849769815,44.111298887069935,1.7474701745777763,624.2514562757901,67.3218540221711,10.118306286523879,0.05016922240499411,3.9303960279272405,16.19343244179513,360.3586705479283,0.015750161450088698,4.0,0.5219653360187089
3,2006,Central,16,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-9.0,11.633210090236172,12.597745023293982,47.465576475263966,268.3881594165781,1623.3625453554291,53.91283065412864,42.27042267579951,1.7631365009766689,1575.7190741258164,65.36320682633783,24.614903572390972,0.8781084832815407,13.365029603540123,12.130312942489907,360.3586705479283,0.18564178993158897,7.0,0.24018658359066097
3,2007,Central,29,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-8.0,2.1472146789879787,15.490931645151266,31.379839654343243,587.0933206724436,1201.07958102001,26.115009723257916,39.9779934995772,2.465679070227174,1117.5725001890464,72.60934726623172,12.851862480809434,1.0798655706751146,5.698772004800495,5.727530907621538,360.3586705479283,0.0,0.0,
3,2008,Central,22,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-7.0,,7.714363994280596,48.2196643485688,303.9836968384517,389.6522805231579,51.839138059279406,,1.5739636358828686,1581.9941727206012,53.14733870361718,16.654553088054314,1.0938786802302602,3.701080542652461,,360.3586705479283,0.2533164962646892,12.0,0.2853662431562428
3,2009,Central,7,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-6.0,16.125859577659245,39.425749224057434,40.36514116876138,223.9225496001695,92.16398724980174,2.8762422786157518,28.851181364615336,1.579836179565158,1223.6992917145467,82.23149822938802,16.19401087535575,1.1932866849945014,1.8562615449531412,13.134000654627899,360.3586705479283,0.0,10.0,0.0458685632835846
3,2010,Central,20,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-5.0,14.906589306974727,14.987908410436535,46.58571897251217,530.6571768869775,807.8552043840712,33.48171812834508,34.87016904473118,2.796280018158362,502.3094063302367,67.35512980689592,10.790091895087606,0.6743636914287136,10.510499544825185,47.64134391786761,360.3586705479283,0.0,3.0,0.3662328743500762
3,2011,Central,7,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-4.0,6.363057418313742,,,129.70925334604533,1953.4571167725192,46.412406967828716,47.253028471511925,2.7611619828637552,402.9675493949054,65.15439287863424,17.321478500886634,1.5144640795172557,3.8299605530797987,,360.3586705479283,,12.0,0.24261371032965928
3,2012,Central,27,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-3.0,11.939238945392578,12.081242055747188,67.43356105649143,419.94465254841265,1985.5429649352855,19.439576090643385,48.52277114350304,1.7855707691691816,1147.7405666099714,59.84306497420229,15.29640288991796,0.9486558372400342,5.075030259860943,,360.3586705479283,0.24268115150290792,10.0,0.6926343327864868
3,2013,Central,3,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-2.0,10.903300162127087,51.20896545099248,45.1163362810742,349.4925208745263,911.6424598562194,36.33647341757318,14.825162547360323,2.895105712192984,269.89799015206734,60.380110937312494,13.36426000894022,0.5896312864050014,3.171915211005529,5.07004647563061,360.3586705479283,0.08860417699426215,6.0,0.36063847640379093
3,2014,Central,4,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,0,-1.0,15.913446964310225,4.508699719616203,41.96666712336412,406.7294785093089,600.4459304980819,28.052697253725324,40.4549867551504,2.0587502954190313,1220.355690451771,52.428198643157835,10.681759778069114,0.5952759071872624,3.173014379018261,4.95773906450028,360.3586705479283,0.0,4.0,0.24754274327639175
3,2015,Central,22,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,1,1,0.0,9.62215004460047,6.859616319593739,59.40407931802959,503.9223937236448,,44.43217053110338,36.98815125969096,0.9745703539595305,1341.8596442026421,44.08182752723309,14.380073498008999,-0.007807960906799694,7.671321342022041,14.694847660317429,360.3586705479283,0.0,8.0,0.0
3,2016,Central,18,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,1,1.0,14.352506176338801,28.05450473135219,42.18333209094325,127.61738529374168,340.03220804865714,39.52902481839031,34.57404054618184,2.3841025379203225,727.321428447592,58.48722163322954,19.10017454686918,0.9576171751625728,3.9259545147184642,19.23812262809531,360.3586705479283,0.23081617852662975,9.0,0.6345329272618814
3,2017,Central,24,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,1,2.0,1.049135411431104,9.192916243012396,37.68467260492264,292.0979750555005,,26.20224903312558,,2.3709438396475924,461.1105521774881,59.12175258629937,4.615319022420184,0.5922258428400873,12.909556030861085,23.948922746027062,360.3586705479283,0.04191644389813235,4.0,0.24358007016264577
3,2018,Central,26,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,1,3.0,8.472916839609544,21.758304442060442,51.32941560792407,,456.2137215975242,25.247492143544203,19.496591645301603,2.114458579770641,1288.784134545397,65.06982009239077,15.418096151655522,0.4096425079476251,5.140991050317253,16.541809994525153,360.3586705479283,0.0,12.0,0.0
3,2019,Central,3,108.05953306984075,33.52928524252445,Middle,0.44258787769054636,SmallMed_TypeII,2015.0,1,0,1,4.0,16.833296144243327,20.956997892920658,40.48665399439497,318.05070604339187,109.37115750456958,69.40216177451269,62.453701769769424,2.785290764166758,569.1775023383867,66.13829035096944,12.03713089468718,0.297941135707839,5.234172458877242,7.128241604730462,360.3586705479283,0.12687290670349272,6.0,0.8928684905704285
4,2001,East,25,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-18.0,6.731238595362279,,,1262.417956318626,391.9196379258293,25.120404729880626,35.294103325972806,2.4895277706056893,1556.5109391291858,71.01375511026559,21.637604249959757,-0.337968566385561,1.5381870793083956,0.1800681874935819,526.1281760587125,0.0,,0.0
4,2002,East,12,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-17.0,17.934431010312885,21.000016345434993,39.3911974279197,326.12157174164463,553.6832961222078,26.655052822863333,34.13773430815843,3.2746335936456057,1022.6761279194651,59.13677183117175,12.589028091825423,-0.2374499110578676,0.8558616433738042,18.81795392967808,526.1281760587125,0.40661755641403396,7.0,0.7981522725307222
4,2003,East,24,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-16.0,8.651832963075599,,,,,58.99402647430605,48.495355122442035,2.2808052545782305,629.5508887532826,66.67973933327045,15.577278665297943,0.3720039982861276,27.04718177883337,,526.1281760587125,0.0,10.0,
4,2004,East,7,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-15.0,-4.553770232597133,6.281317133183478,40.83827811788259,473.4131764361462,441.75564551931626,56.913705799662694,42.18849305989713,2.3581909905181444,1157.1834708655392,58.072116565393046,19.861070222214472,-0.3531575660558166,8.99288708583271,0.0,526.1281760587125,0.0,6.0,0.2172564634252334
4,2005,East,31,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-14.0,15.010979015205926,,,192.3464799422962,374.86438952405996,24.223520535151167,31.15458528564995,1.7780546103983348,848.623756757852,81.30754841824698,10.63726602477302,-0.6857900708758591,10.609487740708484,0.0,526.1281760587125,0.0,5.0,
4,2006,East,15,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-13.0,5.801183708946222,23.439347890215053,48.902084190793275,1119.1324562071993,410.8181232214508,16.77838975598894,64.82447762838217,1.1283116927391494,776.3776313879571,69.70461991684704,15.027899671242526,0.1421491900006875,17.02565059037115,4.502019834708074,526.1281760587125,0.0,12.0,0.3488288143714141
4,2007,East,1,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-12.0,13.38466656457092,10.786869957469518,77.118260723752,488.2124885853022,586.6762774197856,63.00508681420311,36.51313686965944,2.9791669972405432,1466.1428185248237,68.26288915703758,10.127825402437544,0.34390627739426133,2.287938371058968,,526.1281760587125,0.0,7.0,0.14574152063018342
4,2008,East,23,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-11.0,17.806602131356406,13.159730333836386,57.16537991497574,,,32.217501784658616,43.86634818911605,2.2206601315672416,1055.9641974189503,67.43023045476157,20.04498188003059,0.35791938694940706,7.248724672574289,2.7115131170176383,526.1281760587125,,6.0,0.19496751943152124
4,2009,East,4,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-10.0,12.84829754662042,17.69091283900391,54.96672058142071,273.2793526373543,,50.732726187982635,45.54449027764214,1.891577792550835,1280.0575087777602,57.82651793771863,16.913200583202673,0.4573273917136482,6.887178104397765,7.299699355518848,526.1281760587125,0.37203243943262293,7.0,0.3882717113569722
4,2010,East,19,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-9.0,11.055312217736121,9.827435189885987,43.530055472902596,120.62349140653697,,49.95975662898514,,3.0911288274631836,2333.1541453428645,71.93692080785986,4.58639093495583,-0.061595601852139685,6.947258704967364,0.6182528084664825,526.1281760587125,0.0,6.0,0.48841919656643457
4,2011,East,5,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-8.0,,,,478.5490446198099,827.1815261950784,47.15377090079493,35.73066398197949,2.0821567578201434,402.74222248779756,66.2993560416211,9.447935855032593,0.7785047862364025,7.738878753388594,14.626319648840163,526.1281760587125,0.05107164073170118,10.0,0.2835880627003275
4,2012,East,7,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-7.0,7.522827085242168,14.604629445361137,52.61603895068357,302.75608578675696,364.0744473059268,51.25695081587381,42.21233951771817,2.718995855323656,833.4875154469339,68.99595411739386,22.05987081013103,0.21269654395918103,9.32380174377039,34.66832541263423,526.1281760587125,0.09169996298948874,6.0,0.08928204475003154
4,2013,East,19,118.85882087130823,34.91693859418406,Middle,0.9240043699380286,SuperMega,2019.0,1,0,0,-6.0,20.692697560355228,11.928128823151072,60.07178111026022,1412.2031154034396,6169.911442565994,71.5804087896829,2.544446196398838,1.8020192099068606,331.07790076313506,69.01997384890507,7.192993302129365,-0.14632800687585176,1.2787242313893796,0.0,526.1281760587125,0.0,6.0,0.12928708788337248
